id,user,uid,version,changeset,timestamp
346610767,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:50Z
346610768,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:50Z
346610769,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:51Z
346610770,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:24Z
346610771,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:51Z
346610772,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:52Z
346610773,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:52Z
346610774,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:25Z
346610775,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:52Z
346610776,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:27Z
346610777,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:30Z
346610778,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:30Z
346610779,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:31Z
346610780,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:32Z
346610781,Peter Dobratz,81676,2,40122225,2016-06-18T19:21:57Z
346610783,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:00Z
346610784,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:33Z
346610785,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:34Z
346610786,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:34Z
346610787,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:34Z
346610788,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:35Z
346610789,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:35Z
346610790,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:35Z
346610791,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:36Z
346610792,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:36Z
346610793,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:36Z
346610794,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:36Z
346610795,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:37Z
346610796,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:37Z
346610797,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:37Z
346610798,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:19Z
346610799,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:19Z
346610800,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:19Z
346610801,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:20Z
346610802,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:21Z
346610803,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:21Z
346610804,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:22Z
346610805,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:22Z
346610806,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:23Z
346610807,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:23Z
346610808,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:38Z
346610809,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:38Z
346610810,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:38Z
346610811,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:23Z
346610812,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:24Z
346610814,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:24Z
346610815,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:24Z
346610816,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:25Z
346610817,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:25Z
346610818,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:25Z
346610820,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:26Z
346610821,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:39Z
346610822,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:39Z
346610823,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:39Z
346610824,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:39Z
346610825,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:27Z
346610826,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:27Z
346610827,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:27Z
346610828,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:27Z
346610829,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:28Z
346610830,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:28Z
346610831,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:28Z
346610832,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:28Z
346610836,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:29Z
346610840,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:29Z
346610845,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:29Z
346610850,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:29Z
346610864,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:30Z
346610870,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:30Z
346610874,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:40Z
346610877,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:31Z
346610881,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:31Z
346610886,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:31Z
346610891,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:32Z
346610896,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:32Z
346610900,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:32Z
346610905,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:32Z
346610907,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:32Z
346610908,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:33Z
346610909,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:33Z
346610911,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:33Z
346610912,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:33Z
346610913,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:34Z
346610914,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:35Z
346610915,cowdog,3125856,4,67968900,2019-03-09T19:11:53Z
346610916,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:35Z
346610917,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:35Z
346610918,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:35Z
346610919,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:36Z
346610920,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:36Z
346610921,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:36Z
346610922,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:37Z
346610923,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:37Z
346610924,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:37Z
346610925,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:37Z
346610926,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:38Z
346610927,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:38Z
346610928,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:38Z
346610929,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:38Z
346610930,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:38Z
346610931,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:38Z
346610932,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:39Z
346610933,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:42Z
346610934,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:39Z
346610935,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:39Z
346610936,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:42Z
346610937,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:39Z
346610938,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:43Z
346610939,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:39Z
346610940,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:39Z
346610941,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:39Z
346610942,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:40Z
346610943,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:40Z
346610946,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:40Z
346610948,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:40Z
346610949,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:43Z
346610950,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:40Z
346610951,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:40Z
346610952,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:40Z
346610953,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:41Z
346610954,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:41Z
346610955,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:44Z
346610956,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:41Z
346610957,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:41Z
346610958,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:41Z
346610959,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:42Z
346610960,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:42Z
346610961,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:45Z
346610962,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:42Z
346610963,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:42Z
346610964,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:42Z
346610965,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:43Z
346610966,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:43Z
346610967,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:43Z
346610968,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:43Z
346610969,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:45Z
346610970,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:44Z
346610971,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:44Z
346610972,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:44Z
346610973,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:44Z
346610974,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:44Z
346610975,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:45Z
346610976,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:44Z
346610977,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:45Z
346610978,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:45Z
346610979,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:45Z
346610980,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:45Z
346610983,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:46Z
346610986,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:45Z
346610991,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:45Z
346610993,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:46Z
346610994,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:46Z
346610995,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:46Z
346610996,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:46Z
346610997,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:46Z
346610998,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:46Z
346611000,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:46Z
346611002,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:46Z
346611004,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:46Z
346611007,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:47Z
346611009,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:47Z
346611010,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:47Z
346611011,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:47Z
346611012,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:47Z
346611013,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:47Z
346611014,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:47Z
346611015,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:47Z
346611016,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:48Z
346611017,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:48Z
346611019,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:48Z
346611020,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:48Z
346611021,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:48Z
346611022,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:48Z
346611023,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:49Z
346611024,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:49Z
346611025,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:48Z
346611026,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:48Z
346611027,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:49Z
346611028,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:49Z
346611029,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:50Z
346611030,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:50Z
346611031,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:50Z
346611032,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:51Z
346611033,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:51Z
346611034,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:48Z
346611035,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:48Z
346611037,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:51Z
346611038,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:51Z
346611039,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:49Z
346611040,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:49Z
346611041,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:51Z
346611042,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:51Z
346611043,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:49Z
346611044,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:51Z
346611045,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:52Z
346611046,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:52Z
346611047,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:52Z
346611048,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:52Z
346611050,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:49Z
346611052,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:52Z
346611053,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:50Z
346611055,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:52Z
346611056,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:52Z
346611057,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:50Z
346611058,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:53Z
346611060,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:53Z
346611062,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:53Z
346611064,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:53Z
346611065,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:50Z
346611067,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:50Z
346611068,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:53Z
346611070,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:53Z
346611071,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:50Z
346611073,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:53Z
346611074,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:54Z
346611075,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:54Z
346611076,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:54Z
346611079,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:51Z
346611080,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:54Z
346611081,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:54Z
346611082,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:51Z
346611083,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:54Z
346611084,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:54Z
346611085,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:55Z
346611086,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:51Z
346611087,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:55Z
346611088,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:55Z
346611089,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:55Z
346611090,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:55Z
346611091,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:55Z
346611092,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:56Z
346611093,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:56Z
346611094,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:56Z
346611095,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:51Z
346611096,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:56Z
346611097,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:57Z
346611098,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:57Z
346611099,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:57Z
346611100,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:57Z
346611101,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:57Z
346611102,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:52Z
346611103,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:58Z
346611104,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:53Z
346611105,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:58Z
346611106,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:58Z
346611107,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:58Z
346611108,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:58Z
346611109,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:58Z
346611110,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:59Z
346611111,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:53Z
346611112,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:59Z
346611113,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:53Z
346611114,Peter Dobratz,81676,2,40122225,2016-06-18T19:22:59Z
346611115,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:00Z
346611116,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:00Z
346611117,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:00Z
346611118,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:00Z
346611119,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:55Z
346611120,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:55Z
346611121,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:01Z
346611122,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:01Z
346611123,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:01Z
346611124,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:02Z
346611125,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:55Z
346611126,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:03Z
346611127,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:56Z
346611128,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:04Z
346611129,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:04Z
346611130,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:04Z
346611131,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:05Z
346611132,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:05Z
346611133,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:05Z
346611134,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:57Z
346611135,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:06Z
346611136,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:06Z
346611137,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:06Z
346611138,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:06Z
346611139,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:07Z
346611140,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:57Z
346611141,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:07Z
346611142,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:07Z
346611143,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:07Z
346611144,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:08Z
346611145,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:08Z
346611146,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:57Z
346611147,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:08Z
346611148,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:58Z
346611149,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:08Z
346611150,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:08Z
346611151,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:09Z
346611152,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:09Z
346611154,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:09Z
346611155,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:09Z
346611156,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:10Z
346611157,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:10Z
346611158,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:10Z
346611159,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:10Z
346611160,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:58Z
346611161,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:10Z
346611162,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:11Z
346611163,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:11Z
346611164,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:11Z
346611165,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:11Z
346611166,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:12Z
346611167,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:12Z
346611168,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:12Z
346611169,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:59Z
346611170,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:12Z
346611171,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:13Z
346611172,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:14Z
346611173,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:14Z
346611174,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:14Z
346611175,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:14Z
346611176,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:14Z
346611177,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:14Z
346611178,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:14Z
346611179,Peter Dobratz,81676,3,40172079,2016-06-21T05:23:24Z
346611180,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:15Z
346611181,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:15Z
346611182,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:15Z
346611183,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:15Z
346611184,Peter Dobratz,81676,3,40172079,2016-06-21T05:23:24Z
346611185,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:15Z
346611186,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:16Z
346611187,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:16Z
346611188,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:59Z
346611189,Peter Dobratz,81676,2,40189544,2016-06-21T20:03:59Z
346611190,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:16Z
346611191,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:16Z
346611192,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:16Z
346611193,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:17Z
346611194,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:17Z
346611195,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:17Z
346611196,Peter Dobratz,81676,3,40172079,2016-06-21T05:23:25Z
346611197,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:17Z
346611198,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:17Z
346611199,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:00Z
346611201,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:17Z
346611203,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:18Z
346611204,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:18Z
346611205,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:18Z
346611206,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:18Z
346611207,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:18Z
346611208,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:00Z
346611209,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:19Z
346611210,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:19Z
346611211,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:01Z
346611212,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:19Z
346611213,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:02Z
346611214,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:19Z
346611215,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:02Z
346611216,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:19Z
346611217,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:19Z
346611218,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:20Z
346611219,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:02Z
346611220,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:20Z
346611221,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:02Z
346611222,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:20Z
346611223,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:03Z
346611224,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:20Z
346611225,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:03Z
346611226,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:20Z
346611227,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:20Z
346611228,Peter Dobratz,81676,2,40172507,2016-06-21T06:01:37Z
346611229,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:03Z
346611231,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:21Z
346611232,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:04Z
346611233,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:21Z
346611234,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:21Z
346611235,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:04Z
346611236,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:21Z
346611237,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:05Z
346611238,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:21Z
346611239,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:21Z
346611240,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:21Z
346611241,Peter Dobratz,81676,2,40122225,2016-06-18T19:23:22Z
346611242,Peter Dobratz,81676,2,40189544,2016-06-21T20:04:05Z
